stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,agency_id,jurisdiction_id,location_type,parent_station,relative_position,cardinal_direction,wheelchair_boarding,primary_street,address_range,cross_location
7348,7348,Turner at Ruth,This stop (#7348) is southbound on the 4898 block of Turner before Ruth,43.070061,-89.314438,MMT,CMAD,0,,3,180,1,Turner,4898,Ruth
7351,7351,Pflaum at Camden,This stop (#7351) is eastbound on the 1301 block of Pflaum after Camden,43.062145,-89.311315,MMT,CMAD,0,,1,90,0,Pflaum,1301,Camden
7370,7370,Wyalusing at Dominion,This stop (#7370) is southbound on the 600 block of Wyalusing after Dominion,43.090965,-89.261371,MMT,CMAD,0,,1,180,0,Wyalusing,600,Dominion
7371,7371,Milwaukee at North Star,This stop (#7371) is eastbound on the 6101 block of Milwaukee after North Star,43.099148,-89.275677,MMT,CMAD,0,,1,90,1,Milwaukee,6101,North Star
7374,7374,Dempsey at Cottage Grove,This stop (#7374) is southbound on the 3900 block of Dempsey after Cottage Grove,43.083627,-89.316404,MMT,CMAD,0,,1,180,1,Dempsey,3900,Cottage Grove
7381,7381,Milwaukee at Daffodil,This stop (#7381) is eastbound on the 5001 block of Milwaukee after Daffodil,43.098794,-89.296733,MMT,CMAD,0,,1,90,1,Milwaukee,5001,Daffodil
7385,7385,Agriculture at Femrite,This stop (#7385) is northbound on the 3201 block of Agriculture after Femrite,43.051938,-89.291488,MMT,CMAD,0,,1,0,1,Agriculture,3201,Femrite
7391,7391,Pflaum at Advance,This stop (#7391) is eastbound on the 4701 block of Pflaum after Advance,43.06228,-89.302811,MMT,CMAD,0,,1,90,1,Pflaum,4701,Advance
7392,7392,Cottage Grove at Flora,This stop (#7392) is westbound on the 4798 block of Cottage Grove after Flora,43.084445,-89.299698,MMT,CMAD,0,,1,270,1,Cottage Grove,4798,Flora
7398,7398,Milwaukee at Dempsey,This stop (#7398) is westbound on the 3902 block of Milwaukee after Dempsey,43.0984,-89.317925,MMT,CMAD,0,,1,270,1,Milwaukee,3902,Dempsey
7399,7399,Dempsey at Gary,This stop (#7399) is northbound on the 4199 block of Dempsey after Gary,43.081576,-89.316099,MMT,CMAD,0,,1,0,0,Dempsey,4199,Gary
7410,7410,Cottage Grove at Atlas,This stop (#7410) is westbound on the 4398 block of Cottage Grove after Atlas,43.08429,-89.307328,MMT,CMAD,0,,1,270,1,Cottage Grove,4398,Atlas
7412,7412,Agriculture at Pflaum,This stop (#7412) is southbound on the 2600 block of Agriculture after Pflaum,43.06143,-89.293839,MMT,CMAD,0,,1,180,1,Agriculture,2600,Pflaum
7417,7417,Agriculture at World Dairy,This stop (#7417) is northbound on the 2899 block of Agriculture after World Dairy,43.056656,-89.29138,MMT,CMAD,0,,1,0,1,Agriculture,2899,World Dairy
7418,7418,Cottage Grove at Inwood,This stop (#7418) is westbound on the 5100 block of Cottage Grove before Inwood,43.08452,-89.293833,MMT,CMAD,0,,3,270,0,Cottage Grove,5100,Inwood
7419,7419,Dempsey at Pinney,This stop (#7419) is northbound on the 801 block of Dempsey after Pinney,43.085838,-89.316154,MMT,CMAD,0,,1,0,1,Dempsey,801,Pinney
7422,7422,Cottage Grove at S Sprecher,This stop (#7422) is westbound on the 6498 block of Cottage Grove after S Sprecher,43.084992,-89.267163,MMT,CMAD,0,,1,270,1,Cottage Grove,6498,S Sprecher
7431,7431,Wyalusing at Amnicon,This stop (#7431) is eastbound on the 701 block of Wyalusing after Amnicon,43.089586,-89.261115,MMT,CMAD,0,,1,90,0,Wyalusing,701,Amnicon
7439,7439,Dempsey at Hynek,This stop (#7439) is northbound on the 201 block of Dempsey opposite Hynek,43.092741,-89.31623,MMT,CMAD,0,,4,0,0,Dempsey,201,Hynek
7458,7458,Agriculture at Dairy,This stop (#7458) is southbound on the 2700 block of Agriculture after Dairy,43.059255,-89.29388,MMT,CMAD,0,,1,180,1,Agriculture,2700,Dairy
7460,7460,Cottage Grove at Dempsey,This stop (#7460) is westbound on the 598 block of Cottage Grove after Dempsey,43.083985,-89.316787,MMT,CMAD,0,,1,270,1,Cottage Grove,598,Dempsey
7464,7464,Buckeye at Camden,This stop (#7464) is westbound on the 4998 block of Buckeye after Camden,43.073712,-89.312161,MMT,CMAD,0,,1,270,1,Buckeye,4998,Camden
7470,7470,Milwaukee at Kurt,This stop (#7470) is westbound on the 5200 block of Milwaukee before Kurt,43.099058,-89.292793,MMT,CMAD,0,,3,270,1,Milwaukee,5200,Kurt
7471,7471,Cottage Grove at Meadowlark,This stop (#7471) is eastbound on the 5001 block of Cottage Grove after Meadowlark,43.084163,-89.295414,MMT,CMAD,0,,1,90,1,Cottage Grove,5001,Meadowlark
7473,7473,Davies at Drexel,This stop (#7473) is eastbound on the 399 block of Davies before Drexel,43.07882,-89.317128,MMT,CMAD,0,,3,90,1,Davies,399,Drexel
7479,7479,E Buckeye at Vondron,This stop (#7479) is eastbound on the 5201 block of E Buckeye after Vondron,43.073326,-89.291002,MMT,CMAD,0,,1,90,1,E Buckeye,5201,Vondron
7490,7490,Dempsey at Gary,This stop (#7490) is southbound on the 4198 block of Dempsey before Gary,43.081362,-89.316396,MMT,CMAD,0,,3,180,0,Dempsey,4198,Gary
7492,7492,Wyalusing at Reston Heights,This stop (#7492) is southbound on the 199 block of Wyalusing before Reston Heights,43.098844,-89.261414,MMT,CMAD,0,,3,180,0,Wyalusing,199,Reston Heights
7499,7499,Pflaum at Seiferth,This stop (#7499) is eastbound on the 4401 block of Pflaum before Seiferth,43.062222,-89.307748,MMT,CMAD,0,,3,90,1,Pflaum,4401,Seiferth
7520,7520,Pflaum at Camden,This stop (#7520) is westbound on the 1298 block of Pflaum after Camden,43.062351,-89.312068,MMT,CMAD,0,,1,270,0,Pflaum,1298,Camden
7523,7523,Dempsey at Dennett,This stop (#7523) is northbound on the 499 block of Dempsey after Dennett,43.090565,-89.316245,MMT,CMAD,0,,1,0,0,Dempsey,499,Dennett
7532,7532,Cottage Grove at Meadowlark,This stop (#7532) is westbound on the 4998 block of Cottage Grove after Meadowlark,43.084468,-89.296352,MMT,CMAD,0,,1,270,1,Cottage Grove,4998,Meadowlark
7538,7538,E Buckeye at S Stoughton E,This stop (#7538) is westbound on the 4498 block of E Buckeye after S Stoughton E,43.073215,-89.307113,MMT,CMAD,0,,1,270,1,E Buckeye,4498,S Stoughton E
7540,7540,Cottage Grove at S Thompson,This stop (#7540) is westbound on the 5498 block of Cottage Grove after S Thompson,43.084611,-89.286943,MMT,CMAD,0,,1,270,1,Cottage Grove,5498,S Thompson
7544,7544,E Buckeye at Woodvale,This stop (#7544) is westbound on the 4998 block of E Buckeye after Woodvale,43.073474,-89.296187,MMT,CMAD,0,,1,270,1,E Buckeye,4998,Woodvale
7547,7547,Milwaukee at S Thompson,This stop (#7547) is eastbound on the 5401 block of Milwaukee after S Thompson,43.098902,-89.28836,MMT,CMAD,0,,1,90,1,Milwaukee,5401,S Thompson
7552,7552,Milwaukee at Daffodil,This stop (#7552) is westbound on the 5000 block of Milwaukee before Daffodil,43.099009,-89.296918,MMT,CMAD,0,,3,270,1,Milwaukee,5000,Daffodil
7553,7553,Milwaukee at S Sprecher,This stop (#7553) is eastbound on the 6601 block of Milwaukee after S Sprecher,43.099396,-89.266167,MMT,CMAD,0,,1,90,1,Milwaukee,6601,S Sprecher
7557,7557,Buckeye at Lakeview,This stop (#7557) is eastbound on the 4401 block of Buckeye after Lakeview,43.074908,-89.317615,MMT,CMAD,0,,1,90,1,Buckeye,4401,Lakeview
7562,7562,Sprecher New at Cottage Grove,This stop (#7562) is southbound on the 998 block of Sprecher New before Cottage Grove,43.085534,-89.264038,MMT,CMAD,0,,3,180,1,Sprecher New,998,Cottage Grove
7565,7565,S Sprecher at Cottage Grove,This stop (#7565) is northbound on the 999 block of S Sprecher after Cottage Grove,43.085305,-89.266607,MMT,CMAD,0,,1,0,1,S Sprecher,999,Cottage Grove
7567,7567,Davies at Buckeye,This stop (#7567) is eastbound on the 101 block of Davies after Buckeye,43.077076,-89.319674,MMT,CMAD,0,,1,90,1,Davies,101,Buckeye
7569,7569,Agriculture at Pflaum,This stop (#7569) is northbound on the 2501 block of Agriculture before Pflaum,43.061654,-89.293666,MMT,CMAD,0,,3,0,1,Agriculture,2501,Pflaum
7571,7571,Cottage Grove at McLean,This stop (#7571) is eastbound on the 6201 block of Cottage Grove after McLean,43.084614,-89.273461,MMT,CMAD,0,,1,90,1,Cottage Grove,6201,McLean
7578,7578,Turner at Buckeye,This stop (#7578) is southbound on the 4700 block of Turner after Buckeye,43.073535,-89.314284,MMT,CMAD,0,,1,180,1,Turner,4700,Buckeye
7581,7581,Wyalusing at Stockbridge,This stop (#7581) is northbound on the 401 block of Wyalusing before Stockbridge,43.094036,-89.260845,MMT,CMAD,0,,3,0,0,Wyalusing,401,Stockbridge
7587,7587,Milwaukee at Rustic,This stop (#7587) is eastbound on the 6401 block of Milwaukee after Rustic,43.099311,-89.269884,MMT,CMAD,0,,1,90,1,Milwaukee,6401,Rustic
7604,7604,Milwaukee at North Star,This stop (#7604) is westbound on the 6098 block of Milwaukee after North Star,43.099345,-89.276244,MMT,CMAD,0,,1,270,1,Milwaukee,6098,North Star
7605,7605,Pflaum at Alder,This stop (#7605) is eastbound on the 399 block of Pflaum before Alder,43.061904,-89.323634,MMT,CMAD,0,,3,90,1,Pflaum,399,Alder
7607,7607,Cottage Grove at Dempsey,This stop (#7607) is eastbound on the 599 block of Cottage Grove after Dempsey,43.083796,-89.315886,MMT,CMAD,0,,1,90,1,Cottage Grove,599,Dempsey
7608,7608,Cottage Grove at Acewood,This stop (#7608) is westbound on the 4598 block of Cottage Grove after Acewood,43.084368,-89.30355,MMT,CMAD,0,,1,270,1,Cottage Grove,4598,Acewood
7610,7610,E Buckeye at S Thompson,This stop (#7610) is westbound on the 5698 block of E Buckeye after S Thompson,43.073658,-89.283311,MMT,CMAD,0,,1,270,1,E Buckeye,5698,S Thompson
7617,7617,Pflaum at Daniels,This stop (#7617) is eastbound on the 4899 block of Pflaum before Daniels,43.062303,-89.297997,MMT,CMAD,0,,3,90,1,Pflaum,4899,Daniels
7619,7619,Cottage Grove at Flora,This stop (#7619) is eastbound on the 4799 block of Cottage Grove before Flora,43.084095,-89.299501,MMT,CMAD,0,,3,90,1,Cottage Grove,4799,Flora
7633,7633,Milwaukee at Milo,This stop (#7633) is eastbound on the 4513 block of Milwaukee before Milo,43.098649,-89.304884,MMT,CMAD,0,,3,90,0,Milwaukee,4513,Milo
7638,7638,Dempsey at Dennett,This stop (#7638) is southbound on the 500 block of Dempsey after Dennett,43.090028,-89.316543,MMT,CMAD,0,,1,180,1,Dempsey,500,Dennett
7640,7640,Turner at Pflaum,This stop (#7640) is southbound on the 5298 block of Turner before Pflaum,43.062308,-89.31429,MMT,CMAD,0,,3,180,1,Turner,5298,Pflaum
7654,7654,Davies at Drexel,This stop (#7654) is westbound on the 400 block of Davies before Drexel,43.079151,-89.317066,MMT,CMAD,0,,3,270,1,Davies,400,Drexel
7657,7657,Dempsey at Milwaukee,This stop (#7657) is northbound on the 1 block of Dempsey before Milwaukee,43.09789,-89.317395,MMT,CMAD,0,,3,0,1,Dempsey,1,Milwaukee
7663,7663,Turner at Hob,This stop (#7663) is northbound on the 5101 block of Turner before Hob,43.066158,-89.314259,MMT,CMAD,0,,3,0,1,Turner,5101,Hob
7668,7668,Pflaum at Seiferth,This stop (#7668) is westbound on the 4420 block of Pflaum before Seiferth,43.062446,-89.307464,MMT,CMAD,0,,3,270,0,Pflaum,4420,Seiferth
7675,7675,Cottage Grove at Atwood,This stop (#7675) is eastbound on the 101 block of Cottage Grove after Atwood,43.083544,-89.324566,MMT,CMAD,0,,1,90,1,Cottage Grove,101,Atwood
7684,7684,Cottage Grove at McLean,This stop (#7684) is westbound on the 6198 block of Cottage Grove after McLean,43.084812,-89.274213,MMT,CMAD,0,,1,270,1,Cottage Grove,6198,McLean
7687,7687,E Buckeye at Woodvale,This stop (#7687) is eastbound on the 5001 block of E Buckeye after Woodvale,43.073297,-89.295417,MMT,CMAD,0,,1,90,1,E Buckeye,5001,Woodvale
7689,7689,Buckeye at Camden,This stop (#7689) is eastbound on the 5001 block of Buckeye after Camden,43.073425,-89.311433,MMT,CMAD,0,,1,90,1,Buckeye,5001,Camden
7694,7694,Turner at Hob,This stop (#7694) is southbound on the 5098 block of Turner before Hob,43.066436,-89.314542,MMT,CMAD,0,,3,180,1,Turner,5098,Hob
7704,7704,Dempsey at Hynek,This stop (#7704) is southbound on the 218 block of Dempsey after Hynek,43.092535,-89.316514,MMT,CMAD,0,,1,180,1,Dempsey,218,Hynek
7716,7716,Turner at Allis,This stop (#7716) is southbound on the 4798 block of Turner before Allis,43.071395,-89.3143,MMT,CMAD,0,,3,180,1,Turner,4798,Allis
7717,7717,Wyalusing at Reston Heights,This stop (#7717) is northbound on the 201 block of Wyalusing before Reston Heights,43.098638,-89.261044,MMT,CMAD,0,,3,0,0,Wyalusing,201,Reston Heights
7718,7718,Cottage Grove at Drexel,This stop (#7718) is westbound on the 400 block of Cottage Grove before Drexel,43.083863,-89.320306,MMT,CMAD,0,,3,270,1,Cottage Grove,400,Drexel
7729,7729,Turner at Ruth,This stop (#7729) is northbound on the 4901 block of Turner before Ruth,43.069739,-89.314192,MMT,CMAD,0,,3,0,1,Turner,4901,Ruth
7734,7734,Milwaukee at Walbridge,This stop (#7734) is westbound on the 4198 block of Milwaukee after Walbridge,43.09854,-89.313578,MMT,CMAD,0,,1,270,1,Milwaukee,4198,Walbridge
7739,7739,Pflaum at Groveland,This stop (#7739) is eastbound on the 699 block of Pflaum before Groveland,43.061973,-89.320153,MMT,CMAD,0,,3,90,1,Pflaum,699,Groveland
7745,7745,Atwood at Margaret,This stop (#7745) is northbound on the 3700 block of Atwood before Margaret,43.087458,-89.327029,MMT,CMAD,0,,3,0,1,Atwood,3700,Margaret
7748,7748,Cottage Grove at Ellen,This stop (#7748) is westbound on the 5300 block of Cottage Grove before Ellen,43.084578,-89.289684,MMT,CMAD,0,,3,270,1,Cottage Grove,5300,Ellen
7782,7782,Dempsey at Pinney,This stop (#7782) is southbound on the 798 block of Dempsey before Pinney,43.08608,-89.31645,MMT,CMAD,0,,3,180,1,Dempsey,798,Pinney
7790,7790,S Sprecher at Wyalusing,This stop (#7790) is southbound on the 800 block of S Sprecher after Wyalusing,43.087552,-89.266984,MMT,CMAD,0,,1,180,1,S Sprecher,800,Wyalusing
7823,7823,Buckeye at Davies,This stop (#7823) is eastbound on the 4301 block of Buckeye after Davies,43.0767,-89.319896,MMT,CMAD,0,,1,90,1,Buckeye,4301,Davies
7825,7825,Cottage Grove at Inwood,This stop (#7825) is eastbound on the 5101 block of Cottage Grove after Inwood,43.084196,-89.292895,MMT,CMAD,0,,1,90,1,Cottage Grove,5101,Inwood
7829,7829,Dempsey at Rockwell,This stop (#7829) is northbound on the 751 block of Dempsey before Rockwell,43.087691,-89.316188,MMT,CMAD,0,,3,0,1,Dempsey,751,Rockwell
7834,7834,Atwood at Cottage Grove,This stop (#7834) is southbound on the 3901 block of Atwood after Cottage Grove,43.083356,-89.325035,MMT,CMON,0,,1,180,1,Atwood,3901,Cottage Grove
7838,7838,Buckeye at Lakeview,This stop (#7838) is westbound on the 4398 block of Buckeye after Lakeview,43.075454,-89.317923,MMT,CMAD,0,,1,270,1,Buckeye,4398,Lakeview
7842,7842,Milwaukee at Portland,This stop (#7842) is westbound on the 4398 block of Milwaukee after Portland,43.098768,-89.308033,MMT,CMAD,0,,1,270,1,Milwaukee,4398,Portland
7848,7848,Pflaum at Advance,This stop (#7848) is westbound on the 4700 block of Pflaum before Advance,43.062495,-89.302996,MMT,CMAD,0,,3,270,1,Pflaum,4700,Advance
7867,7867,Wyalusing at Summertown,This stop (#7867) is northbound on the 231 block of Wyalusing before Summertown,43.096571,-89.26195,MMT,CMAD,0,,3,0,0,Wyalusing,231,Summertown
7888,7888,Atwood at Walter,This stop (#7888) is southbound on the 3500 block of Atwood after Walter,43.089178,-89.32925,MMT,CMAD,0,,1,180,1,Atwood,3500,Walter
7892,7892,Milwaukee at N Thompson,This stop (#7892) is westbound on the 5398 block of Milwaukee after N Thompson,43.099109,-89.289298,MMT,CMAD,0,,1,270,1,Milwaukee,5398,N Thompson
7910,7910,Milwaukee at N Sprecher,This stop (#7910) is westbound on the 6598 block of Milwaukee after N Sprecher,43.099729,-89.267315,MMT,CMAD,0,,1,270,1,Milwaukee,6598,N Sprecher
7913,7913,Milwaukee at Kurt,This stop (#7913) is eastbound on the 5199 block of Milwaukee before Kurt,43.098844,-89.293176,MMT,CMAD,0,,3,90,1,Milwaukee,5199,Kurt
7918,7918,E Buckeye at Kings Mill,This stop (#7918) is westbound on the 5898 block of E Buckeye after Kings Mill,43.074709,-89.278075,MMT,CMAD,0,,1,270,1,E Buckeye,5898,Kings Mill
7920,7920,Agriculture at World Dairy,This stop (#7920) is southbound on the 2900 block of Agriculture after World Dairy,43.05611,-89.291677,MMT,CMAD,0,,1,180,1,Agriculture,2900,World Dairy
7921,7921,Cottage Grove at North Star,This stop (#7921) is eastbound on the 5901 block of Cottage Grove after North Star,43.084522,-89.279264,MMT,CMAD,0,,1,90,1,Cottage Grove,5901,North Star
7929,7929,Milwaukee at Milky,This stop (#7929) is eastbound on the 5901 block of Milwaukee after Milky,43.099071,-89.279048,MMT,CMAD,0,,1,90,1,Milwaukee,5901,Milky
7946,7946,Wyalusing at Amnicon,This stop (#7946) is westbound on the 698 block of Wyalusing after Amnicon,43.08922,-89.261696,MMT,CMAD,0,,1,270,0,Wyalusing,698,Amnicon
7955,7955,Monona at Buckeye,This stop (#7955) is northbound on the 4100 block of Monona before Buckeye,43.079675,-89.32388,MMT,CMAD,0,,3,0,1,Monona,4100,Buckeye
7968,7968,E Buckeye at Twilight,This stop (#7968) is westbound on the 4898 block of E Buckeye after Twilight,43.073432,-89.298866,MMT,CMAD,0,,1,270,1,E Buckeye,4898,Twilight
7970,7970,Cottage Grove at McClellan,This stop (#7970) is westbound on the 6298 block of Cottage Grove after McClellan,43.08488,-89.27109,MMT,CMAD,0,,1,270,1,Cottage Grove,6298,McClellan
7984,7984,E Buckeye at Ellen,This stop (#7984) is westbound on the 5400 block of E Buckeye before Ellen,43.073573,-89.288237,MMT,CMAD,0,,3,270,1,E Buckeye,5400,Ellen
7989,7989,Cottage Grove at Atlas,This stop (#7989) is eastbound on the 4401 block of Cottage Grove after Atlas,43.083958,-89.306564,MMT,CMAD,0,,1,90,1,Cottage Grove,4401,Atlas
7990,7990,Dempsey at Overpass,This stop (#7990) is southbound on the 112 block of Dempsey adjacent Overpass,43.095597,-89.316435,MMT,CMAD,0,,2,180,1,Dempsey,112,Overpass
7991,7991,Cottage Grove at Ellen,This stop (#7991) is eastbound on the 5301 block of Cottage Grove after Ellen,43.084238,-89.289389,MMT,CMAD,0,,1,90,1,Cottage Grove,5301,Ellen
8100,8100,Raymond at Prairie,This stop (#8100) is westbound on the 6200 block of Raymond after Prairie,43.032042,-89.48917,MMT,CMAD,0,,1,270,1,Raymond,6200,Prairie
8101,8101,Raymond at Prairie,This stop (#8101) is eastbound on the 6199 block of Raymond after Prairie,43.031702,-89.488368,MMT,CMAD,0,,1,90,1,Raymond,6199,Prairie
8118,8118,S Whitney at Tolman,This stop (#8118) is southbound on the 1498 block of S Whitney before Tolman,43.037007,-89.477873,MMT,CMAD,0,,3,180,0,S Whitney,1498,Tolman
8124,8124,S Gammon at Watts,This stop (#8124) is southbound on the 700 block of S Gammon after Watts,43.04993,-89.503317,MMT,CMAD,0,,1,180,1,S Gammon,700,Watts
8131,8131,S Gammon at Schroeder,This stop (#8131) is northbound on the 899 block of S Gammon after Schroeder,43.046501,-89.50303,MMT,CMAD,0,,1,0,1,S Gammon,899,Schroeder
8135,8135,Reetz at Raymond,This stop (#8135) is northbound on the 2099 block of Reetz after Raymond,43.03216,-89.461473,MMT,CMAD,0,,1,0,1,Reetz,2099,Raymond
8138,8138,S Whitney at Piping Rock,This stop (#8138) is westbound on the 1198 block of S Whitney before Piping Rock,43.041823,-89.477643,MMT,CMAD,0,,3,270,1,S Whitney,1198,Piping Rock
8139,8139,Maple Grove at McKee,This stop (#8139) is northbound on the 3199 block of Maple Grove after McKee,43.016084,-89.498702,MMT,CMAD,0,,1,0,1,Maple Grove,3199,McKee
8146,8146,Schroeder at Chapel Hill,This stop (#8146) is westbound on the 6598 block of Schroeder opposite Chapel Hill,43.046381,-89.494219,MMT,CMAD,0,,4,270,0,Schroeder,6598,Chapel Hill
8152,8152,Schroeder at Saybrook,This stop (#8152) is westbound on the 5800 block of Schroeder after Saybrook,43.046468,-89.48025,MMT,CMAD,0,,1,270,0,Schroeder,5800,Saybrook
8153,8153,Muir Field at Tucson,This stop (#8153) is northbound on the 3149 block of Muir Field after Tucson,43.017338,-89.511026,MMT,CMAD,0,,1,0,1,Muir Field,3149,Tucson
8154,8154,Hammersley at Reetz,This stop (#8154) is westbound on the 4898 block of Hammersley before Reetz,43.039161,-89.460885,MMT,CMAD,0,,3,270,1,Hammersley,4898,Reetz
8155,8155,Reetz at Hammersley,This stop (#8155) is northbound on the 1301 block of Reetz before Hammersley,43.038928,-89.460934,MMT,CMAD,0,,3,0,1,Reetz,1301,Hammersley
8160,8160,S Gammon at Gammon,This stop (#8160) is southbound on the 998 block of S Gammon after Gammon,43.043734,-89.5041,MMT,CMAD,0,,1,180,1,S Gammon,998,Gammon
8166,8166,McKenna at Hammersley,This stop (#8166) is westbound on the 1299 block of McKenna after Hammersley,43.038678,-89.500146,MMT,CMAD,0,,1,270,1,McKenna,1299,Hammersley
8173,8173,S Whitney at Hammersley,This stop (#8173) is northbound on the 1299 block of S Whitney after Hammersley,43.039442,-89.477332,MMT,CMAD,0,,1,0,1,S Whitney,1299,Hammersley
8174,8174,Waldorf at Mansion Hill,This stop (#8174) is southbound on the 1698 block of Waldorf before Mansion Hill,43.034346,-89.525002,MMT,CMAD,0,,3,180,1,Waldorf,1698,Mansion Hill
8180,8180,S Gammon at Schroeder,This stop (#8180) is southbound on the 900 block of S Gammon after Schroeder,43.045897,-89.503357,MMT,CMAD,0,,1,180,1,S Gammon,900,Schroeder
8182,8182,Schroeder at Struck,This stop (#8182) is westbound on the 6600 block of Schroeder after Struck,43.04637,-89.496909,MMT,CMAD,0,,1,270,0,Schroeder,6600,Struck
8184,8184,Maple Grove at Nesbitt,This stop (#8184) is southbound on the 4100 block of Maple Grove before Nesbitt,43.002181,-89.499266,MMT,CMAD,0,,3,180,1,Maple Grove,4100,Nesbitt
8186,8186,Raymond at Lewon,This stop (#8186) is westbound on the 5198 block of Raymond before Lewon,43.032015,-89.468222,MMT,CMAD,0,,3,270,1,Raymond,5198,Lewon
8188,8188,McKenna at Elver Park,This stop (#8188) is westbound on the 1251 block of McKenna opposite Elver Park,43.039205,-89.502639,MMT,CMAD,0,,4,270,1,McKenna,1251,Elver Park
8192,8192,Muir Field at Tucson,This stop (#8192) is southbound on the 3150 block of Muir Field after Tucson,43.017222,-89.511568,MMT,CMAD,0,,1,180,1,Muir Field,3150,Tucson
8213,8213,Schroeder at Rayovac,This stop (#8213) is eastbound on the 6399 block of Schroeder after Rayovac,43.046195,-89.490924,MMT,CMAD,0,,1,90,1,Schroeder,6399,Rayovac
8218,8218,Maple Grove at McKee,This stop (#8218) is southbound on the 3200 block of Maple Grove after McKee,43.015403,-89.49901,MMT,CMAD,0,,1,180,1,Maple Grove,3200,McKee
8224,8224,Muir Field at Lindfield,This stop (#8224) is southbound on the 2398 block of Muir Field before Lindfield,43.027135,-89.50582,MMT,CMAD,0,,3,180,1,Muir Field,2398,Lindfield
8226,8226,Raymond at Westchester,This stop (#8226) is westbound on the 4998 block of Raymond before Westchester,43.031989,-89.464792,MMT,CMAD,0,,3,270,0,Raymond,4998,Westchester
8235,8235,Schroeder at Saybrook,This stop (#8235) is eastbound on the 5801 block of Schroeder before Saybrook,43.046254,-89.479263,MMT,CMAD,0,,3,90,1,Schroeder,5801,Saybrook
8237,8237,Schroeder at Forward,This stop (#8237) is eastbound on the 6299 block of Schroeder before Forward,43.046205,-89.488444,MMT,CMAD,0,,3,90,1,Schroeder,6299,Forward
8241,8241,Schroeder at Highway Ramp,This stop (#8241) is eastbound on the 5599 block of Schroeder before Highway Ramp,43.046282,-89.475511,MMT,CMAD,0,,3,90,0,Schroeder,5599,Highway Ramp
8246,8246,Starr Grass at S High Point,This stop (#8246) is westbound on the 7800 block of Starr Grass after S High Point,43.038469,-89.518518,MMT,CMAD,0,,1,270,1,Starr Grass,7800,S High Point
8251,8251,Mid Town at S Pleasant View,This stop (#8251) is eastbound on the 8599 block of Mid Town after S Pleasant View,43.031243,-89.532757,MMT,CMAD,0,,1,90,1,Mid Town,8599,S Pleasant View
8255,8255,Schroeder at S Gammon,This stop (#8255) is eastbound on the 6999 block of Schroeder after S Gammon,43.046125,-89.502437,MMT,CMAD,0,,1,90,1,Schroeder,6999,S Gammon
8263,8263,Maple Grove at Westin,This stop (#8263) is northbound on the 3299 block of Maple Grove after Westin,43.01287,-89.498773,MMT,CMAD,0,,1,0,1,Maple Grove,3299,Westin
8268,8268,Woods at Mid Town,This stop (#8268) is southbound on the 1900 block of Woods after Mid Town,43.030929,-89.553002,MMT,CMAD,0,,1,180,1,Woods,1900,Mid Town
8273,8273,Mid Town at Woods,This stop (#8273) is eastbound on the 9599 block of Mid Town after Woods,43.031099,-89.552472,MMT,CMAD,0,,1,90,1,Mid Town,9599,Woods
8274,8274,S Whitney at Gilbert,This stop (#8274) is westbound on the 1000 block of S Whitney after Gilbert,43.044277,-89.474227,MMT,CMAD,0,,1,270,1,S Whitney,1000,Gilbert
8281,8281,McKenna at Raymond,This stop (#8281) is northbound on the 1999 block of McKenna after Raymond,43.032127,-89.49677,MMT,CMAD,0,,1,0,1,McKenna,1999,Raymond
8285,8285,Raymond at Lewon,This stop (#8285) is eastbound on the 5199 block of Raymond after Lewon,43.031666,-89.468604,MMT,CMAD,0,,1,90,1,Raymond,5199,Lewon
8297,8297,S Whitney at Raymond,This stop (#8297) is northbound on the 1999 block of S Whitney after Raymond,43.03228,-89.476537,MMT,CMAD,0,,1,0,1,S Whitney,1999,Raymond
8301,8301,McKenna at Morraine View,This stop (#8301) is northbound on the 1099 block of McKenna after Morraine View,43.041791,-89.504702,MMT,CMAD,0,,1,0,1,McKenna,1099,Morraine View
8333,8333,Reetz at Marvin,This stop (#8333) is northbound on the 1501 block of Reetz before Marvin,43.036296,-89.460908,MMT,CMAD,0,,3,0,1,Reetz,1501,Marvin
8341,8341,S Whitney at Bartlett,This stop (#8341) is northbound on the 1801 block of S Whitney after Bartlett,43.034151,-89.477094,MMT,CMAD,0,,1,0,0,S Whitney,1801,Bartlett
8352,8352,Raymond at Cameron,This stop (#8352) is westbound on the 5898 block of Raymond before Cameron,43.03209,-89.482915,MMT,CMAD,0,,3,270,0,Raymond,5898,Cameron
8363,8363,Raymond at Leland,This stop (#8363) is eastbound on the 5801 block of Raymond before Leland,43.031724,-89.479917,MMT,CMAD,0,,3,90,1,Raymond,5801,Leland
8371,8371,McKee at Maple Grove,This stop (#8371) is eastbound on the 6699 block of McKee after Maple Grove,43.015574,-89.498479,MMT,CMAD,0,,1,90,1,McKee,6699,Maple Grove
8377,8377,Raymond at Gilbert,This stop (#8377) is eastbound on the 5499 block of Raymond after Gilbert,43.031691,-89.473021,MMT,CMAD,0,,1,90,0,Raymond,5499,Gilbert
8378,8378,Schroeder at Forward,This stop (#8378) is westbound on the 6298 block of Schroeder before Forward,43.046429,-89.488024,MMT,CMAD,0,,3,270,1,Schroeder,6298,Forward
